date,tc,rh,ws,wd,p,o3,no,no2,nox,co,pm25,date_only,year_month,formatted_year_month
2019-05-17,,,1.8,115.0,930.2,46.0,0.0,10.0,6.0,0.2,2.0,2019-05-17,2019-05,May-19
2019-05-18,,,1.4,117.0,928.5,25.0,2.0,23.0,13.0,0.3,9.0,2019-05-18,2019-05,May-19
2019-05-19,,,1.0,109.0,927.4,4.0,17.0,33.0,31.0,0.7,23.0,2019-05-19,2019-05,May-19
2019-05-20,,,0.6,295.0,926.4,26.0,0.0,26.0,14.0,0.5,19.0,2019-05-20,2019-05,May-19
2019-05-21,,,0.7,888.0,926.9,6.0,6.0,51.0,31.0,0.6,23.0,2019-05-21,2019-05,May-19
2019-05-22,,,0.8,345.0,926.1,3.0,83.0,105.0,123.0,1.9,26.0,2019-05-22,2019-05,May-19
2019-05-23,,,0.6,86.0,925.5,4.0,88.0,104.0,127.0,2.1,35.0,2019-05-23,2019-05,May-19
2019-05-24,,,1.3,123.0,924.5,57.0,0.0,17.0,9.0,0.4,13.0,2019-05-24,2019-05,May-19
2019-05-25,,,3.4,297.0,922.7,23.0,1.0,21.0,12.0,0.3,1.0,2019-05-25,2019-05,May-19
2019-05-26,,,1.3,162.0,927.8,40.0,0.0,13.0,7.0,0.3,24.0,2019-05-26,2019-05,May-19
2019-05-27,,,1.2,98.0,927.3,35.0,0.0,13.0,7.0,0.3,12.0,2019-05-27,2019-05,May-19
2019-05-28,,,1.1,295.0,925.9,1.0,13.0,71.0,48.0,0.8,29.0,2019-05-28,2019-05,May-19
2019-05-29,,,1.8,131.0,926.8,44.0,0.0,16.0,8.0,0.3,4.0,2019-05-29,2019-05,May-19
2019-05-30,,,1.3,115.0,927.8,36.0,0.0,13.0,7.0,0.3,10.0,2019-05-30,2019-05,May-19
2019-05-31,,,1.2,308.0,923.0,1.0,32.0,51.0,53.0,1.0,26.0,2019-05-31,2019-05,May-19
2019-06-01,,,0.9,301.0,923.1,17.0,9.0,40.0,28.0,0.5,6.0,2019-06-01,2019-06,Jun-19
2019-06-02,,,1.0,122.0,924.8,0.0,15.0,31.0,28.0,0.7,17.0,2019-06-02,2019-06,Jun-19
2019-06-03,,,1.0,110.0,927.0,7.0,3.0,29.0,18.0,0.6,6.0,2019-06-03,2019-06,Jun-19
2019-06-04,,,1.5,236.0,929.7,10.0,5.0,31.0,21.0,0.3,9.0,2019-06-04,2019-06,Jun-19
2019-06-05,,,2.1,131.0,934.1,40.0,0.0,16.0,9.0,0.2,1.0,2019-06-05,2019-06,Jun-19
2019-06-06,,,1.5,121.0,932.9,34.0,1.0,16.0,9.0,0.3,0.0,2019-06-06,2019-06,Jun-19
2019-06-07,,,,,,,,,,,,2019-06-07,2019-06,Jun-19
2019-06-08,,,0.7,89.0,928.8,,,,,,,2019-06-08,2019-06,Jun-19
2019-06-09,,,0.8,93.0,930.8,,,,,,,2019-06-09,2019-06,Jun-19
2019-06-10,,,,,,,,,,,,2019-06-10,2019-06,Jun-19
2019-06-11,,,0.8,106.0,930.7,,,,,,,2019-06-11,2019-06,Jun-19
2019-06-12,,,0.7,82.0,930.2,1.0,58.0,55.0,77.0,1.5,41.0,2019-06-12,2019-06,Jun-19
2019-06-13,,,0.6,90.0,930.6,2.0,112.0,77.0,132.0,2.6,57.0,2019-06-13,2019-06,Jun-19
2019-06-14,,,0.6,134.0,930.8,1.0,42.0,75.0,74.0,1.4,30.0,2019-06-14,2019-06,Jun-19
2019-06-15,,,0.8,286.0,931.5,9.0,9.0,56.0,37.0,0.8,13.0,2019-06-15,2019-06,Jun-19
2019-06-16,,,0.8,97.0,931.7,2.0,50.0,64.0,75.0,1.6,35.0,2019-06-16,2019-06,Jun-19
2019-06-17,,,0.7,148.0,932.2,28.0,0.0,32.0,17.0,0.5,19.0,2019-06-17,2019-06,Jun-19
2019-06-18,,,0.9,109.0,930.8,29.0,0.0,29.0,16.0,0.4,31.0,2019-06-18,2019-06,Jun-19
2019-06-19,,,0.0,777.0,929.2,1.0,44.0,65.0,71.0,1.4,25.0,2019-06-19,2019-06,Jun-19
2019-06-20,,,0.6,82.0,929.2,3.0,161.0,83.0,176.0,2.9,72.0,2019-06-20,2019-06,Jun-19
2019-06-21,,,2.1,127.0,934.3,41.0,0.0,9.0,5.0,0.3,17.0,2019-06-21,2019-06,Jun-19
2019-06-22,,,1.2,98.0,935.9,24.0,0.0,20.0,11.0,0.4,16.0,2019-06-22,2019-06,Jun-19
2019-06-23,,,0.8,294.0,934.1,3.0,18.0,52.0,43.0,1.1,38.0,2019-06-23,2019-06,Jun-19
2019-06-24,,,1.3,319.0,928.0,6.0,3.0,63.0,36.0,0.7,18.0,2019-06-24,2019-06,Jun-19
2019-06-25,,,1.5,312.0,924.7,8.0,3.0,70.0,40.0,0.6,12.0,2019-06-25,2019-06,Jun-19
2019-06-26,,,0.7,73.0,924.9,3.0,145.0,83.0,162.0,2.5,63.0,2019-06-26,2019-06,Jun-19
2019-06-27,,,1.5,132.0,927.4,34.0,0.0,17.0,9.0,0.3,15.0,2019-06-27,2019-06,Jun-19
2019-06-28,,,1.2,128.0,930.4,46.0,0.0,13.0,7.0,0.3,4.0,2019-06-28,2019-06,Jun-19
2019-06-29,,,1.4,270.0,929.0,34.0,0.0,39.0,21.0,0.6,30.0,2019-06-29,2019-06,Jun-19
2019-06-30,,,1.1,294.0,927.6,3.0,75.0,76.0,101.0,1.9,68.0,2019-06-30,2019-06,Jun-19
2019-08-01,,,1.4,109.0,927.9,11.0,3.0,36.0,21.0,0.5,27.0,2019-08-01,2019-08,Aug-19
2019-08-02,,,0.6,164.0,925.5,1.0,54.0,98.0,96.0,1.6,43.0,2019-08-02,2019-08,Aug-19
2019-08-03,,,2.6,139.0,929.8,57.0,0.0,10.0,5.0,0.2,0.0,2019-08-03,2019-08,Aug-19
2019-08-04,,,2.0,128.0,933.2,45.0,1.0,11.0,6.0,0.2,0.0,2019-08-04,2019-08,Aug-19
2019-08-05,,,1.9,122.0,938.0,46.0,0.0,9.0,5.0,0.2,7.0,2019-08-05,2019-08,Aug-19
2019-08-06,,,1.1,122.0,937.4,22.0,2.0,20.0,12.0,0.3,11.0,2019-08-06,2019-08,Aug-19
2019-08-07,,,0.9,286.0,934.6,1.0,20.0,50.0,43.0,0.8,17.0,2019-08-07,2019-08,Aug-19
2019-08-08,,,0.9,301.0,933.3,4.0,16.0,53.0,42.0,0.8,34.0,2019-08-08,2019-08,Aug-19
2019-08-09,,,0.6,91.0,931.7,1.0,65.0,80.0,95.0,1.7,24.0,2019-08-09,2019-08,Aug-19
2019-08-10,,,0.7,271.0,929.1,2.0,31.0,94.0,75.0,1.5,40.0,2019-08-10,2019-08,Aug-19
2019-08-11,,,0.0,777.0,929.2,3.0,121.0,95.0,149.0,3.5,50.0,2019-08-11,2019-08,Aug-19
2019-08-12,,,1.4,102.0,930.9,24.0,0.0,20.0,11.0,0.4,9.0,2019-08-12,2019-08,Aug-19
2019-08-13,,,0.6,82.0,927.7,2.0,128.0,102.0,159.0,2.6,70.0,2019-08-13,2019-08,Aug-19
2019-08-14,,,2.6,130.0,933.9,46.0,0.0,9.0,5.0,0.2,2.0,2019-08-14,2019-08,Aug-19
2019-08-15,,,2.4,118.0,937.7,50.0,0.0,8.0,5.0,0.2,5.0,2019-08-15,2019-08,Aug-19
2019-08-16,,,0.8,282.0,934.7,16.0,4.0,28.0,18.0,0.3,6.0,2019-08-16,2019-08,Aug-19
2019-08-17,,,0.7,109.0,931.2,2.0,51.0,90.0,89.0,1.8,23.0,2019-08-17,2019-08,Aug-19
2019-08-18,,,0.9,301.0,926.5,3.0,84.0,82.0,112.0,2.1,45.0,2019-08-18,2019-08,Aug-19
2019-08-19,,,2.5,124.0,928.1,77.0,0.0,7.0,3.0,0.3,22.0,2019-08-19,2019-08,Aug-19
2019-08-20,,,1.9,127.0,929.8,47.0,1.0,10.0,6.0,0.2,1.0,2019-08-20,2019-08,Aug-19
2019-08-21,,,1.8,126.0,932.2,37.0,1.0,17.0,10.0,0.2,0.0,2019-08-21,2019-08,Aug-19
2019-08-22,,,2.0,122.0,932.2,48.0,1.0,13.0,8.0,0.2,9.0,2019-08-22,2019-08,Aug-19
2019-08-23,,,2.3,125.0,931.9,47.0,1.0,10.0,6.0,0.2,9.0,2019-08-23,2019-08,Aug-19
2019-08-24,,,1.5,133.0,931.5,42.0,1.0,20.0,12.0,0.3,2.0,2019-08-24,2019-08,Aug-19
2019-08-25,,,2.3,116.0,934.4,46.0,1.0,12.0,8.0,0.3,6.0,2019-08-25,2019-08,Aug-19
2019-08-26,,,1.6,123.0,934.0,42.0,1.0,13.0,8.0,0.2,8.0,2019-08-26,2019-08,Aug-19
2019-08-27,,,1.0,101.0,932.4,39.0,1.0,18.0,10.0,0.3,16.0,2019-08-27,2019-08,Aug-19
2019-08-28,,,1.9,114.0,932.6,64.0,1.0,13.0,7.0,0.3,15.0,2019-08-28,2019-08,Aug-19
2019-08-29,,,0.9,888.0,930.3,26.0,1.0,26.0,15.0,0.4,13.0,2019-08-29,2019-08,Aug-19
2019-08-30,,,0.7,112.0,928.4,8.0,7.0,61.0,38.0,0.8,29.0,2019-08-30,2019-08,Aug-19
2019-08-31,,,0.0,777.0,925.4,3.0,46.0,120.0,102.0,1.9,55.0,2019-08-31,2019-08,Aug-19
2019-09-01,,,1.2,888.0,926.9,52.0,0.0,29.0,15.0,0.5,16.0,2019-09-01,2019-09,Sep-19
2019-09-02,,,1.1,322.0,924.3,33.0,1.0,37.0,20.0,0.5,3.0,2019-09-02,2019-09,Sep-19
2019-09-03,,,1.1,111.0,926.3,19.0,1.0,36.0,20.0,0.3,20.0,2019-09-03,2019-09,Sep-19
2019-09-04,,,1.8,124.0,928.2,17.0,3.0,26.0,17.0,0.3,1.0,2019-09-04,2019-09,Sep-19
2019-09-05,,,1.2,144.0,933.2,29.0,1.0,24.0,14.0,0.3,5.0,2019-09-05,2019-09,Sep-19
2019-09-06,,,1.8,118.0,935.1,41.0,1.0,15.0,9.0,0.2,3.0,2019-09-06,2019-09,Sep-19
2019-09-07,,,1.3,275.0,932.9,4.0,5.0,50.0,31.0,0.6,3.0,2019-09-07,2019-09,Sep-19
2019-09-08,,,0.8,282.0,930.7,19.0,2.0,42.0,24.0,0.8,25.0,2019-09-08,2019-09,Sep-19
2019-09-09,,,0.8,304.0,929.4,10.0,6.0,68.0,41.0,1.0,17.0,2019-09-09,2019-09,Sep-19
2019-09-10,,,1.3,326.0,927.0,2.0,52.0,93.0,92.0,1.3,21.0,2019-09-10,2019-09,Sep-19
2019-09-11,,,0.7,86.0,926.7,2.0,61.0,112.0,110.0,2.3,38.0,2019-09-11,2019-09,Sep-19
2019-09-12,,,0.6,129.0,924.0,3.0,23.0,133.0,90.0,1.8,,2019-09-12,2019-09,Sep-19
2019-09-13,,,3.3,129.0,927.8,66.0,0.0,21.0,11.0,0.4,19.0,2019-09-13,2019-09,Sep-19
2019-09-14,,,2.0,121.0,930.8,38.0,2.0,15.0,10.0,0.3,1.0,2019-09-14,2019-09,Sep-19
2019-09-15,,,1.0,142.0,928.7,35.0,1.0,15.0,9.0,0.4,4.0,2019-09-15,2019-09,Sep-19
2019-09-16,,,0.8,213.0,927.3,17.0,2.0,61.0,34.0,0.9,35.0,2019-09-16,2019-09,Sep-19
2019-09-17,,,0.8,88.0,925.1,2.0,120.0,104.0,153.0,2.8,39.0,2019-09-17,2019-09,Sep-19
2019-09-18,,,1.0,291.0,920.2,1.0,100.0,93.0,131.0,2.0,49.0,2019-09-18,2019-09,Sep-19
2019-09-19,,,2.3,124.0,922.2,81.0,0.0,8.0,4.0,0.3,17.0,2019-09-19,2019-09,Sep-19
2019-09-20,,,1.0,230.0,921.1,48.0,,,,0.5,26.0,2019-09-20,2019-09,Sep-19
2019-09-21,,,2.4,139.0,926.6,44.0,,,,0.3,6.0,2019-09-21,2019-09,Sep-19
2019-09-22,,,2.2,124.0,928.7,46.0,,,,0.3,4.0,2019-09-22,2019-09,Sep-19
2019-09-23,,,3.5,126.0,934.9,52.0,,,,0.2,11.0,2019-09-23,2019-09,Sep-19
2019-09-24,,,2.2,107.0,933.4,41.0,1.0,11.0,6.0,0.2,10.0,2019-09-24,2019-09,Sep-19
2019-09-25,,,2.0,123.0,929.3,52.0,1.0,12.0,8.0,0.3,23.0,2019-09-25,2019-09,Sep-19
2019-09-26,,,1.6,134.0,927.8,44.0,1.0,18.0,11.0,0.3,11.0,2019-09-26,2019-09,Sep-19
2019-09-27,,,0.7,273.0,927.4,11.0,2.0,41.0,24.0,0.4,3.0,2019-09-27,2019-09,Sep-19
2019-09-28,,,2.2,133.0,929.8,41.0,1.0,15.0,9.0,0.3,11.0,2019-09-28,2019-09,Sep-19
2019-09-29,,,2.0,119.0,928.6,40.0,2.0,12.0,8.0,0.2,10.0,2019-09-29,2019-09,Sep-19
2019-09-30,,,0.9,284.0,926.6,29.0,1.0,18.0,10.0,0.3,25.0,2019-09-30,2019-09,Sep-19
2019-11-01,,,1.7,124.0,927.2,54.0,0.0,15.0,8.0,0.3,5.0,2019-11-01,2019-11,Nov-19
2019-11-02,,,1.6,110.0,928.2,52.0,0.0,11.0,6.0,0.3,22.0,2019-11-02,2019-11,Nov-19
2019-11-03,,,1.0,93.0,924.1,23.0,0.0,23.0,13.0,0.5,17.0,2019-11-03,2019-11,Nov-19
2019-11-04,,,1.8,149.0,923.8,51.0,0.0,6.0,3.0,0.3,2.0,2019-11-04,2019-11,Nov-19
2019-11-05,,,2.7,300.0,921.5,59.0,2.0,43.0,24.0,0.5,31.0,2019-11-05,2019-11,Nov-19
2019-11-06,,,1.8,118.0,926.3,62.0,0.0,17.0,9.0,0.4,1.0,2019-11-06,2019-11,Nov-19
2019-11-07,,,2.1,115.0,926.8,37.0,1.0,9.0,6.0,0.3,9.0,2019-11-07,2019-11,Nov-19
2019-11-08,,,1.6,127.0,923.6,28.0,1.0,15.0,9.0,0.3,9.0,2019-11-08,2019-11,Nov-19
2019-11-09,,,1.9,126.0,923.9,41.0,1.0,12.0,7.0,0.3,11.0,2019-11-09,2019-11,Nov-19
2019-11-10,,,1.5,114.0,924.8,34.0,1.0,14.0,8.0,0.3,9.0,2019-11-10,2019-11,Nov-19
2019-11-11,,,0.9,153.0,924.7,34.0,0.0,19.0,10.0,0.4,25.0,2019-11-11,2019-11,Nov-19
2019-11-12,,,1.8,104.0,928.1,41.0,0.0,9.0,5.0,0.3,3.0,2019-11-12,2019-11,Nov-19
2019-11-13,,,1.8,113.0,927.2,28.0,1.0,7.0,4.0,0.2,3.0,2019-11-13,2019-11,Nov-19
2019-11-14,,,1.0,262.0,923.0,15.0,1.0,27.0,15.0,0.4,26.0,2019-11-14,2019-11,Nov-19
2019-11-15,,,1.9,312.0,919.9,41.0,0.0,35.0,19.0,0.5,4.0,2019-11-15,2019-11,Nov-19
2019-11-16,,,1.0,105.0,921.8,21.0,1.0,28.0,16.0,0.6,28.0,2019-11-16,2019-11,Nov-19
2019-11-17,,,2.0,115.0,923.5,36.0,1.0,11.0,7.0,0.3,11.0,2019-11-17,2019-11,Nov-19
2019-11-18,,,2.1,113.0,925.2,36.0,0.0,10.0,5.0,0.2,5.0,2019-11-18,2019-11,Nov-19
2019-11-19,,,1.9,126.0,927.3,34.0,1.0,15.0,9.0,0.3,7.0,2019-11-19,2019-11,Nov-19
2019-11-20,,,1.6,122.0,927.5,25.0,1.0,14.0,9.0,0.3,3.0,2019-11-20,2019-11,Nov-19
2019-11-21,,,1.6,121.0,926.6,24.0,1.0,12.0,7.0,0.3,15.0,2019-11-21,2019-11,Nov-19
2019-11-22,,,1.0,287.0,924.4,32.0,0.0,18.0,10.0,0.4,10.0,2019-11-22,2019-11,Nov-19
2019-11-23,,,2.0,311.0,922.4,9.0,7.0,76.0,46.0,0.8,16.0,2019-11-23,2019-11,Nov-19
2019-11-24,,,2.9,122.0,925.4,47.0,0.0,7.0,4.0,0.3,6.0,2019-11-24,2019-11,Nov-19
2019-11-25,,,2.0,121.0,926.9,38.0,0.0,6.0,3.0,0.2,17.0,2019-11-25,2019-11,Nov-19
2019-11-26,,,2.5,123.0,926.0,33.0,1.0,11.0,7.0,0.2,14.0,2019-11-26,2019-11,Nov-19
2019-11-27,,,0.8,271.0,923.4,7.0,3.0,48.0,28.0,0.6,31.0,2019-11-27,2019-11,Nov-19
2019-11-28,,,1.2,325.0,922.0,8.0,3.0,57.0,33.0,0.7,4.0,2019-11-28,2019-11,Nov-19
2019-11-29,,,2.4,124.0,926.7,47.0,0.0,9.0,5.0,0.2,4.0,2019-11-29,2019-11,Nov-19
2019-11-30,,,1.1,114.0,923.7,7.0,3.0,26.0,17.0,0.4,9.0,2019-11-30,2019-11,Nov-19
2019-12-01,,,1.6,292.0,922.7,25.0,1.0,27.0,15.0,0.5,21.0,2019-12-01,2019-12,Dec-19
2019-12-02,,,2.0,139.0,924.8,43.0,0.0,8.0,5.0,0.3,5.0,2019-12-02,2019-12,Dec-19
2019-12-03,,,2.2,116.0,925.5,38.0,1.0,7.0,5.0,0.2,4.0,2019-12-03,2019-12,Dec-19
2019-12-04,,,1.6,106.0,924.7,17.0,2.0,15.0,10.0,0.2,10.0,2019-12-04,2019-12,Dec-19
2019-12-05,,,1.7,270.0,922.2,7.0,3.0,40.0,24.0,0.5,9.0,2019-12-05,2019-12,Dec-19
2019-12-06,,,1.7,311.0,919.9,5.0,8.0,55.0,36.0,0.7,6.0,2019-12-06,2019-12,Dec-19
2019-12-07,,,1.6,110.0,923.2,25.0,1.0,19.0,11.0,0.3,21.0,2019-12-07,2019-12,Dec-19
2019-12-08,,,1.0,129.0,925.1,37.0,0.0,16.0,9.0,0.4,5.0,2019-12-08,2019-12,Dec-19
2019-12-09,,,0.7,333.0,924.1,26.0,1.0,30.0,17.0,0.5,10.0,2019-12-09,2019-12,Dec-19
2019-12-10,,,1.0,111.0,923.7,4.0,6.0,47.0,30.0,0.7,4.0,2019-12-10,2019-12,Dec-19
2019-12-11,,,0.8,296.0,923.2,0.0,22.0,58.0,49.0,1.0,1.0,2019-12-11,2019-12,Dec-19
2019-12-12,,,1.6,316.0,921.5,11.0,4.0,63.0,37.0,0.7,4.0,2019-12-12,2019-12,Dec-19
2019-12-13,,,1.2,307.0,922.3,16.0,2.0,58.0,32.0,0.7,1.0,2019-12-13,2019-12,Dec-19
2019-12-14,,,1.7,112.0,927.9,49.0,1.0,12.0,7.0,0.4,5.0,2019-12-14,2019-12,Dec-19
2019-12-15,,,1.6,117.0,928.8,27.0,1.0,9.0,6.0,0.3,23.0,2019-12-15,2019-12,Dec-19
2019-12-16,,,0.8,888.0,924.9,22.0,2.0,26.0,15.0,0.6,6.0,2019-12-16,2019-12,Dec-19
2019-12-17,,,1.1,118.0,923.0,48.0,0.0,16.0,9.0,0.4,0.0,2019-12-17,2019-12,Dec-19
2019-12-18,,,0.8,303.0,923.8,20.0,1.0,32.0,18.0,0.6,17.0,2019-12-18,2019-12,Dec-19
2019-12-19,,,1.8,125.0,926.4,54.0,0.0,12.0,7.0,0.3,6.0,2019-12-19,2019-12,Dec-19
2019-12-20,,,1.6,125.0,926.7,32.0,1.0,14.0,9.0,0.3,13.0,2019-12-20,2019-12,Dec-19
2019-12-21,,,1.0,284.0,923.7,8.0,4.0,49.0,29.0,0.7,8.0,2019-12-21,2019-12,Dec-19
2019-12-22,,,2.5,304.0,920.9,51.0,0.0,24.0,13.0,0.4,8.0,2019-12-22,2019-12,Dec-19
2019-12-23,,,1.5,305.0,923.3,26.0,1.0,25.0,14.0,0.5,3.0,2019-12-23,2019-12,Dec-19
2019-12-24,,,1.2,126.0,925.6,40.0,1.0,16.0,9.0,0.3,2.0,2019-12-24,2019-12,Dec-19
2019-12-25,,,1.1,261.0,925.0,36.0,0.0,14.0,8.0,0.5,22.0,2019-12-25,2019-12,Dec-19
2019-12-26,,,0.9,245.0,925.9,44.0,0.0,18.0,10.0,0.4,22.0,2019-12-26,2019-12,Dec-19
2019-12-27,,,1.3,109.0,926.8,43.0,0.0,14.0,8.0,0.3,4.0,2019-12-27,2019-12,Dec-19
2019-12-28,,,1.5,120.0,927.0,41.0,1.0,7.0,4.0,0.3,3.0,2019-12-28,2019-12,Dec-19
2019-12-29,,,1.3,110.0,925.7,44.0,0.0,14.0,7.0,0.4,14.0,2019-12-29,2019-12,Dec-19
2019-12-30,,,1.5,103.0,923.8,59.0,0.0,9.0,5.0,0.3,10.0,2019-12-30,2019-12,Dec-19
2019-12-31,,,1.3,113.0,922.3,44.0,1.0,9.0,5.0,0.3,11.0,2019-12-31,2019-12,Dec-19
2020-01-01,,,1.1,296.0,921.1,29.0,0.0,25.0,14.0,0.9,33.0,2020-01-01,2020-01,Jan-20
2020-01-02,,,1.6,311.0,920.0,42.0,0.0,21.0,11.0,0.3,2.0,2020-01-02,2020-01,Jan-20
2020-01-03,,,1.1,127.0,921.5,33.0,1.0,29.0,16.0,0.5,9.0,2020-01-03,2020-01,Jan-20
2020-01-04,,,1.5,138.0,922.5,22.0,1.0,16.0,9.0,0.3,2.0,2020-01-04,2020-01,Jan-20
2020-01-05,,,1.2,132.0,920.9,39.0,0.0,7.0,4.0,0.3,0.0,2020-01-05,2020-01,Jan-20
2020-01-06,,,1.5,285.0,919.8,46.0,0.0,16.0,9.0,0.3,2.0,2020-01-06,2020-01,Jan-20
2020-01-07,,,1.3,319.0,921.6,4.0,7.0,62.0,39.0,0.9,26.0,2020-01-07,2020-01,Jan-20
2020-01-08,,,1.4,303.0,922.7,33.0,0.0,31.0,17.0,0.5,1.0,2020-01-08,2020-01,Jan-20
2020-01-09,,,1.7,301.0,923.7,21.0,1.0,20.0,11.0,0.4,10.0,2020-01-09,2020-01,Jan-20
2020-01-10,,,0.9,310.0,924.2,5.0,4.0,55.0,32.0,0.8,41.0,2020-01-10,2020-01,Jan-20
2020-01-11,,,0.6,888.0,922.1,2.0,15.0,93.0,61.0,1.5,26.0,2020-01-11,2020-01,Jan-20
2020-01-12,,,1.0,134.0,923.5,8.0,2.0,22.0,14.0,0.6,7.0,2020-01-12,2020-01,Jan-20
2020-01-13,,,1.8,142.0,926.7,33.0,0.0,6.0,3.0,0.3,4.0,2020-01-13,2020-01,Jan-20
2020-01-14,,,2.2,118.0,927.4,39.0,0.0,6.0,4.0,0.2,6.0,2020-01-14,2020-01,Jan-20
2020-01-15,,,1.3,110.0,925.2,25.0,1.0,9.0,5.0,0.3,6.0,2020-01-15,2020-01,Jan-20
2020-01-16,,,0.9,106.0,923.3,3.0,7.0,89.0,54.0,1.1,34.0,2020-01-16,2020-01,Jan-20
2020-01-17,,,1.4,125.0,927.6,50.0,0.0,8.0,4.0,0.3,3.0,2020-01-17,2020-01,Jan-20
2020-01-18,,,2.5,115.0,930.0,29.0,1.0,9.0,5.0,0.3,9.0,2020-01-18,2020-01,Jan-20
2020-01-19,,,1.6,128.0,928.3,18.0,1.0,10.0,7.0,0.3,8.0,2020-01-19,2020-01,Jan-20
2020-01-20,,,2.0,132.0,925.9,28.0,1.0,7.0,4.0,0.2,19.0,2020-01-20,2020-01,Jan-20
2020-01-21,,,2.0,121.0,923.4,29.0,1.0,9.0,5.0,0.2,4.0,2020-01-21,2020-01,Jan-20
2020-01-22,,,1.7,115.0,922.2,30.0,0.0,6.0,4.0,0.2,13.0,2020-01-22,2020-01,Jan-20
2020-01-23,,,1.5,119.0,921.8,22.0,1.0,12.0,7.0,0.3,15.0,2020-01-23,2020-01,Jan-20
2020-01-24,,,1.0,155.0,918.6,29.0,1.0,22.0,12.0,0.3,8.0,2020-01-24,2020-01,Jan-20
2020-01-25,,,1.6,143.0,920.3,34.0,0.0,15.0,8.0,0.3,3.0,2020-01-25,2020-01,Jan-20
2020-01-26,,,0.9,303.0,922.8,1.0,20.0,39.0,37.0,0.9,17.0,2020-01-26,2020-01,Jan-20
2020-01-27,,,0.6,259.0,923.6,11.0,5.0,48.0,30.0,0.7,13.0,2020-01-27,2020-01,Jan-20
2020-01-28,,,0.6,156.0,923.9,3.0,22.0,76.0,58.0,1.0,25.0,2020-01-28,2020-01,Jan-20
2020-01-29,,,1.0,279.0,924.3,47.0,0.0,28.0,15.0,0.5,17.0,2020-01-29,2020-01,Jan-20
2020-01-30,,,1.0,149.0,925.0,21.0,1.0,27.0,15.0,0.6,25.0,2020-01-30,2020-01,Jan-20
2020-01-31,,,1.9,310.0,924.8,12.0,2.0,23.0,14.0,0.4,11.0,2020-01-31,2020-01,Jan-20
2020-04-01,,,1.0,103.0,926.1,36.0,1.0,8.0,5.0,0.3,17.0,2020-04-01,2020-04,Apr-20
2020-04-02,,,1.2,108.0,926.4,37.0,1.0,5.0,3.0,0.2,3.0,2020-04-02,2020-04,Apr-20
2020-04-03,,,1.7,317.0,920.7,50.0,4.0,37.0,23.0,0.6,26.0,2020-04-03,2020-04,Apr-20
2020-04-04,,,1.7,141.0,922.1,36.0,0.0,13.0,7.0,0.2,8.0,2020-04-04,2020-04,Apr-20
2020-04-05,,,1.8,121.0,926.2,41.0,1.0,6.0,4.0,0.2,10.0,2020-04-05,2020-04,Apr-20
2020-04-06,,,0.7,888.0,927.3,25.0,2.0,15.0,9.0,0.4,6.0,2020-04-06,2020-04,Apr-20
2020-04-07,,,1.8,151.0,924.7,52.0,1.0,17.0,10.0,0.3,11.0,2020-04-07,2020-04,Apr-20
2020-04-08,,,2.1,127.0,927.5,42.0,1.0,5.0,4.0,0.2,5.0,2020-04-08,2020-04,Apr-20
2020-04-09,,,1.8,121.0,926.9,42.0,1.0,10.0,6.0,0.2,4.0,2020-04-09,2020-04,Apr-20
2020-04-10,,,1.4,117.0,926.3,37.0,1.0,15.0,9.0,0.2,9.0,2020-04-10,2020-04,Apr-20
2020-04-11,,,1.6,113.0,926.3,54.0,1.0,6.0,4.0,0.2,5.0,2020-04-11,2020-04,Apr-20
2020-04-12,,,1.5,115.0,928.3,40.0,1.0,6.0,4.0,0.2,10.0,2020-04-12,2020-04,Apr-20
2020-04-13,,,1.6,116.0,928.4,40.0,1.0,7.0,5.0,0.2,3.0,2020-04-13,2020-04,Apr-20
2020-04-14,,,0.9,275.0,924.6,38.0,1.0,13.0,8.0,0.2,18.0,2020-04-14,2020-04,Apr-20
2020-04-15,,,1.9,309.0,922.2,18.0,2.0,34.0,20.0,0.4,30.0,2020-04-15,2020-04,Apr-20
2020-04-16,,,0.6,299.0,926.6,3.0,16.0,55.0,42.0,0.6,11.0,2020-04-16,2020-04,Apr-20
2020-04-17,,,1.5,120.0,931.3,57.0,1.0,7.0,4.0,0.2,2.0,2020-04-17,2020-04,Apr-20
2020-04-18,,,2.7,131.0,931.7,44.0,2.0,12.0,8.0,0.2,3.0,2020-04-18,2020-04,Apr-20
2020-04-19,,,1.5,113.0,931.8,32.0,2.0,6.0,5.0,0.2,10.0,2020-04-19,2020-04,Apr-20
2020-04-20,,,1.6,123.0,930.7,36.0,2.0,6.0,4.0,0.2,10.0,2020-04-20,2020-04,Apr-20
2020-04-21,,,1.4,122.0,929.2,39.0,1.0,7.0,5.0,0.2,14.0,2020-04-21,2020-04,Apr-20
2020-04-22,,,1.1,123.0,928.2,53.0,1.0,8.0,5.0,0.3,5.0,2020-04-22,2020-04,Apr-20
2020-04-23,,,1.4,121.0,927.3,50.0,1.0,8.0,5.0,0.2,5.0,2020-04-23,2020-04,Apr-20
2020-04-24,,,1.4,121.0,928.2,48.0,1.0,8.0,5.0,0.2,10.0,2020-04-24,2020-04,Apr-20
2020-04-25,,,0.7,295.0,929.7,24.0,2.0,21.0,13.0,0.4,13.0,2020-04-25,2020-04,Apr-20
2020-04-26,,,0.0,777.0,930.4,6.0,9.0,58.0,39.0,1.2,28.0,2020-04-26,2020-04,Apr-20
